"Country.Name","Country.Code","X2015"
"Solomon Islands","SLB",99.80864716
"Sierra Leone","SLE",10.16469955
"El Salvador","SLV",72.17149353
"San Marino","SMR",62.6789341295488
"Serbia","SRB",58.17150879
"Sub-Saharan Africa (excluding high income)","SSA",62.4779644587722
"South Sudan","SSD",9.956620216
"Sub-Saharan Africa","SSF",62.4779644587722
"Small states","SST",62.182495085338
"Sao Tome and Principe","STP",51.2073288
"Suriname","SUR",93.37789154
"Slovak Republic","SVK",93.63923645
"Slovenia","SVN",82.922618309639
"Sweden","SWE",93.93657684
"Swaziland","SWZ",74.9427667006864
"Seychelles","SYC",90.48484802
"Syrian Arab Republic","SYR",70.6670339253976
"Chad","TCD",62.4424174027568
"East Asia & Pacific (IDA & IBRD countries)","TEA",80.0255444458466
"Europe & Central Asia (IDA & IBRD countries)","TEC",69.2802337541688
"Togo","TGO",17.53702927
"Thailand","THA",69.1118927
"Tajikistan","TJK",10.64758968
"Turkmenistan","TKM",74.1067603629161
"Latin America & the Caribbean (IDA & IBRD countries)","TLA",45.301080922824
"Timor-Leste","TLS",18.87315941
"Middle East & North Africa (IDA & IBRD countries)","TMN",75.4477267999173
"Tonga","TON",65.1542677325423
"South Asia (IDA & IBRD)","TSA",67.9059770051883
"Sub-Saharan Africa (IDA & IBRD countries)","TSS",62.4779644587722
"Trinidad and Tobago","TTO",73.6913112768112
"Tunisia","TUN",43.94681931
"Turkey","TUR",28.92580986
"Tuvalu","TUV",94.98747253
"Tanzania","TZA",31.78346062
"Uganda","UGA",11.62561989
"Ukraine","UKR",70.0163912198298
"Upper middle income","UMC",76.11199188
"Uruguay","URY",64.483323178683
"United States","USA",70.83908081
"Uzbekistan","UZB",26.02448082
"St. Vincent and the Grenadines","VCT",93.16977692
"Venezuela, RB","VEN",75.3157196
"British Virgin Islands","VGB",84.53202057
"Vietnam","VNM",83.13181305
"Vanuatu","VUT",101.5335464
"World","WLD",48.58377075
"Samoa","WSM",40.78388977
"Yemen, Rep.","YEM",57.1566238396027
"South Africa","ZAF",71.218184443793
"Zimbabwe","ZWE",54.486172106
