"Country.Name","Country.Code","X2014"
"Chad","TCD",93.733413159025
"East Asia & Pacific (IDA & IBRD countries)","TEA",105.754097
"Europe & Central Asia (IDA & IBRD countries)","TEC",101.732193
"Togo","TGO",125.1124802
"Thailand","THA",103.6888885
"Tajikistan","TJK",97.34558868
"Turkmenistan","TKM",89.36720276
"Latin America & the Caribbean (IDA & IBRD countries)","TLA",108.5717087
"Timor-Leste","TLS",136.8142548
"Middle East & North Africa (IDA & IBRD countries)","TMN",105.1318665
"Tonga","TON",108.0740967
"South Asia (IDA & IBRD)","TSA",109.0774231
"Sub-Saharan Africa (IDA & IBRD countries)","TSS",98.4267807
"Trinidad and Tobago","TTO",102.957179284
"Tunisia","TUN",113.0734863
"Turkey","TUR",105.8253632
"Tuvalu","TUV",101.3552094
"Tanzania","TZA",83.71761322
"Uganda","UGA",110.52582856
"Ukraine","UKR",103.914711
"Upper middle income","UMC",105.4714813
"Uruguay","URY",108.554718
"United States","USA",99.53204346
"Uzbekistan","UZB",100.1556625
"St. Vincent and the Grenadines","VCT",104.710289
"Venezuela, RB","VEN",100.8450012
"British Virgin Islands","VGB",97.58785248
"Vietnam","VNM",109.3546906
"Vanuatu","VUT",108.109993499333
"World","WLD",104.1473007
"Samoa","WSM",106.1592102
"Yemen, Rep.","YEM",98.1567724704
"South Africa","ZAF",99.72310638
"Zambia","ZMB",107.30431468188
"Zimbabwe","ZWE",98.8098434653333
