Country Name,Country Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Lao PDR,LAO,,3.703289986,4.243249893,4.779099941,,,,11.56184006,14.95419025,17.6632309,18.43596077,19.62318039,,,20.94935989,21.34538078,21.18894958,,23.98566055,,23.24340057,,20.28200912,22.05106926,23.92222023,24.57843971,24.81991005,26.76477051,29.09148026,32.13452911,34.21492004,36.06710815,38.77561951,41.48044968,43.24050903,43.58848953,42.69124985,43.01335144,43.59355927,44.70475006,46.12401962,44.89794159,47.8338089,51.73796082,57.23596954,61.69723892,
Lebanon,LBN,,42.2882309,,42.41701126,,,,,59.4405899,,62.7873497,67.37328339,68.62657928,,,65.07807159,,,,,,,68.89627838,,70.31160736,74.65882111,77.48396301,80.01445007,89.81079865,90.28674316,92.74903107,89.41561127,89.21914673,87.70152283,84.50823212,80.48947144,77.29258728,76.45532227,76.17642975,77.38381958,75.30477905,76.13276672,71.03967285,68.20027161,61.66709137,61.20574951,
Liberia,LBR,9.362939835,10.19303989,11.90993977,,,16.45656967,14.5721302,,20.94606972,22.80352974,22.62439919,,,,,,,,,,,,,,,,,,,31.49785995,35.2045517,,,,,,,,,,,45.15679169,,,37.87348175,37.29980087,
Libya,LBY,,21.0435009,23.44277954,28.94020081,36.62242126,42.21092987,51.2765007,58.37113953,62.03422928,67.06758881,69.59333038,67.99326324,,69.26039886,,,71.67816162,,,,,,,,,,,,,,,,108.2674713,104.9466095,,94.85523224,101.5634918,,,,,,,,,,
St. Lucia,LCA,,,27.75855064,28.19021988,30.3382206,32.43836975,31.35053062,30.39333916,29.72797012,,31.29700089,27.05718994,30.40213013,31.53026962,31.79014015,37.99620819,41.66717148,42.89559174,,,49.37662125,53.34803009,61.95080185,68.79692078,,,,74.08598328,,71.18736267,73.98441315,74.23941803,73.63768005,74.60363007,73.74027252,77.76380157,82.30950165,88.04277802,93.71488953,95.4548111,95.2089386,94.63983154,91.10656738,88.38510895,86.4571991,85.14270782,
Latin America & Caribbean,LCN,27.44714928,28.66218948,31.8001709,34.01536942,39.21340179,41.07418823,43.8981781,46.41112137,47.8019104,70.85546112,71.74832916,72.44422913,73.16372681,74.10929871,74.96269989,53.16744995,76.0076828,76.14053345,76.2806015,76.26061249,76.10746765,76.53907776,77.11911774,77.04174042,77.67891693,78.6774826,80.06748199,80.78534698,82.60549927,83.67323303,85.31316376,86.08261871,87.33130646,85.24880219,86.48420715,86.86647034,86.83731079,86.52890015,87.77895355,88.53817749,89.83325195,89.28064728,89.65847778,93.51609802,94.09674835,,
Least developed countries: UN classification,LDC,13.40684032,13.38805962,13.63899994,13.95042992,13.87255001,14.05790997,14.09564018,14.40038013,14.86085033,15.52779961,16.48826027,16.38129044,17.18860054,17.98143005,18.38990021,18.27791977,18.2177906,18.41197968,18.56266975,18.59449005,18.18464088,19.16220093,19.95144081,20.70252037,21.73125076,23.04606056,23.91239929,24.68658066,25.85523987,26.81019974,27.85943985,28.95149994,30.26322937,30.89938927,31.37421036,32.0882988,33.45177078,34.51824188,35.82395172,37.68399811,39.21401978,40.16769028,41.3637085,42.54317856,42.93035126,,
Low income,LIC,13.25207996,13.77731037,14.1742897,14.4376297,14.33928967,14.61316967,14.78460026,15.54353046,16.52240944,17.73028946,18.86750031,19.69964027,20.65685081,21.38348961,21.74637032,21.65051079,21.34552002,21.06237984,20.9839592,20.44462967,19.77363014,19.64676094,19.20009995,19.11152077,19.59124947,20.42260933,20.76600075,20.85144997,21.67721939,22.00350952,22.59601974,23.68465996,24.86128044,25.60079956,27.04009056,28.54380035,30.34712982,31.5323391,33.70378876,35.04346085,36.72657013,38.02231979,39.00495911,39.11128998,39.25593185,39.30884933,
Liechtenstein,LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.6638107,110.7614212,,107.0110703,106.3422775,107.5661163,105.6844864,108.8792801,111.4565735,110.3738632,,115.5578308,116.1234436,
Sri Lanka,LKA,45.89479828,48.26250076,52.04459,52.05599976,50.76910019,,47.8458786,,,,53.57345963,54.35163879,55.02991867,57.12472916,59.38576126,61.12509918,63.63671112,68.25778961,69.73078918,71.001091,71.96041107,71.67430878,73.38873291,74.70770264,76.5514679,76.47206879,,,,,,,,,,,,,,,96.93235779,99.11958313,99.64743805,99.72451019,,,
Lower middle income,LMC,27.36088943,27.40003014,27.79653931,28.15703011,28.3615799,28.7426796,28.98674011,29.52098083,30.05401039,30.83620071,31.84947014,32.64085007,33.89691162,35.65977859,36.67610168,37.73551178,38.57683945,39.15718842,39.28598022,39.23648071,40.20792007,41.4468689,42.68851852,43.84822083,44.47774887,44.86605072,45.21141815,46.18196869,45.91852951,45.57080078,46.84365845,47.41553879,48.87239075,50.78419113,52.08776093,53.08475113,54.08882141,56.01807022,57.61027145,58.15459061,60.56135941,62.76477814,64.81925201,65.7060318,67.8562088,68.3248291,
Low & middle income,LMY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,10.9428196,7.29362011,8.102680206,10.90958023,,12.34498978,13.03796959,13.55090046,13.58802986,15.83767033,16.67963982,18.17189026,18.69026947,20.53063965,21.14129066,21.60041046,22.39569092,24.17041016,25.15726089,25.34342003,25.29089928,24.84288979,26.34748077,27.46495056,30.00629997,31.65924072,31.43054962,32.69916153,32.26663971,32.49240875,32.44839859,34.31533051,35.32165146,35.88330078,37.94755936,39.58760071,39.83985138,41.83924866,43.7986412,46.87171173,50.4023819,52.01945114,53.27928925,51.72816086,52.17121124,53.77215958,
Late-demographic dividend,LTE,43.29079819,48.54740906,53.07336044,56.33190155,55.80036926,56.16753006,60.086689,60.5995903,58.48637009,60.8862915,56.47468948,53.4336319,49.32450104,47.42198181,47.14381027,43.16727066,49.64435959,51.42197037,52.80261993,53.31595993,53.94387817,55.98638916,58.55466843,60.79299164,62.37382126,65.05886078,68.09606934,69.90174866,71.04270935,71.59667969,71.46269226,71.01194763,70.84583282,71.01461792,71.87158966,72.99636841,74.58743286,77.1848526,80.10883331,82.77488708,85.89974213,88.47418213,90.42312622,93.84686279,93.09906006,,
Lithuania,LTU,,,,,,,,,,,,,,,,,106.3696365,,,97.46872711,94.94341278,91.87426758,88.74871063,84.26924133,82.73696136,84.11992645,87.57572174,90.21839905,92.02339935,95.30198669,98.09205627,100.8194885,104.654541,107.3918991,104.7225571,104.1668625,102.499649,101.681839,101.0619125,100.459137,100.9639893,101.1278381,101.4784622,105.4118271,106.8218307,108.2596512,
Luxembourg,LUX,,47.36235046,47.25772095,47.67554092,48.10351944,58.31494141,59.6906395,60.76575851,62.33900833,62.60939026,63.13492966,71.842659,73.41584778,74.8116684,75.83804321,,76.35487366,76.16757965,70.84461975,,,,68.93045807,72.21109009,75.42949677,82.87055206,88.04946899,90.08885193,90.64134216,97.38804626,97.0613327,97.23114014,96.25041962,96.10231018,95.45861053,95.3651886,95.90805054,96.72429657,97.51921082,,101.3461685,101.0177307,100.2265701,102.4155884,102.2624588,,
Latvia,LVA,,,,,,,,,,,,100.7339096,102.323967,103.3589401,103.8883133,104.15271,103.3065033,101.9111023,99.71037292,97.78083801,95.19364166,92.36332703,90.29956818,89.11271667,89.435112,89.03144073,87.06587219,85.54924011,87.21012115,88.31060028,91.09111786,93.39920807,96.20777893,97.8864212,101.1243134,104.0452805,104.2152786,105.8138275,105.5376892,98.11607361,98.34375,98.66374207,98.78890991,110.4813766,115.3598022,119.4924469,
"Macao SAR, China",MAC,,21.57332039,20.46050072,22.10918045,23.6214695,21.95256996,28.75589943,37.96443939,37.93452072,47.44709015,,,,,,,,,,,60.88813019,,67.64328003,70.7620163,,,,,,79.4072876,82.73757172,86.23339081,91.22628021,96.62650299,102.800499,105.1823883,107.2224274,102.9728622,94.22173309,92.26293945,93.79171753,96.80641174,96.42645264,95.94670868,96.06497192,96.47918701,
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,,11.26406002,11.37042999,11.73703003,12.22282982,13.14021969,15.24473,16.15937042,17.5806694,19.29748917,20.73402023,22.31255913,24.62130928,26.61141014,28.49134064,30.47823906,33.31777954,35.38674927,37.28916931,36.91481018,37.16281891,35.52325058,36.22719955,36.74905014,37.80604172,37.96450043,37.95278168,37.96398163,36.48635101,36.81290054,38.44923019,40.20542145,42.54951859,44.75016022,48.05408096,49.83874893,52.59931183,55.57926941,57.67380142,60.44446182,62.69213867,65.74992371,69.06295013,,,,
Monaco,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,,,,,,,,,,,,,,,,,,,,,94.01509857,90.44513702,87.17623138,84.6668396,83.71185303,81.7842865,80.32250977,79.80442047,,82.9105835,81.59142303,81.46826172,83.44441223,85.07274628,86.88433838,88.06252289,89.32212067,88.5539093,88.23475647,88.59664154,87.98113251,87.71936798,88.19586945,88.33605194,87.32076263,86.10812378,
Madagascar,MDG,,11.10937023,10.90668964,,11.14754963,,,,,13.24689007,17.06879997,,,,34.07447815,,,,20.48465919,18.67988014,18.26770973,,,,,,,,,,,,,,,21.14827919,23.89172935,26.47830963,29.04219055,30.38512039,,36.59524155,38.02759171,,38.43492889,,
Maldives,MDV,1.958549976,1.881510019,,,,,,,,,3.745539904,4.430130005,6.616660118,9.485460281,,,,,,,,,,,50.40494919,52.88452911,56.01568985,64.8119278,34.1794014,39.88822174,51.27350998,61.42076111,62.19046021,69.42807007,69.81939697,,,,,,,,,,,,
Middle East & North Africa,MEA,26.23937988,26.16687012,28.70070076,30.05163002,31.49678993,33.71313095,35.91167068,38.17070007,40.14812088,41.48194122,42.55786133,43.38106155,44.83192825,45.89756012,47.08710098,48.45542145,50.56423187,51.98239899,52.73421097,53.9256897,56.74769974,57.13032913,56.95927811,58.62789917,61.40069962,61.95302963,62.31396866,63.91572189,65.57975006,67.2565918,68.47559357,69.46923065,70.29911041,71.33004761,72.54031372,72.55328369,73.01042175,72.02639771,73.27387238,74.70194244,75.70313263,79.22405243,80.34433746,78.44956207,79.41493225,,
Mexico,MEX,,21.14591026,22.83124924,25.54614067,28.24806976,30.65731049,34.28358078,37.19691849,38.86796951,42.19308853,44.88790131,48.29100037,52.62020111,54.5186882,55.76454926,55.18579102,55.42430115,54.86029053,54.28585052,53.78430939,52.67736816,51.83679962,52.01744843,52.82500839,54.45869827,56.80064011,59.40044022,61.84128189,65.41217041,67.47894287,69.91108704,71.46404266,73.81748962,77.30062866,78.55181122,79.23291016,80.90894318,81.81571198,83.25813293,82.57071686,83.1858902,83.52262878,85.09175873,87.0373764,90.54969025,,
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.76248169,,,73.00621033,71.25601196,77.61550903,75.68344879,83.98248291,93.11480713,100.7142868,102.8925629,,,,,,76.61187744,
Middle income,MIC,33.03229904,35.17979813,37.40177155,39.09865952,39.16941071,39.79275131,41.9234314,43.44850159,43.54909134,45.24663162,43.78376007,42.83636093,41.6455307,41.59130859,42.0170517,40.66812897,44.22520828,45.29521942,45.9401207,46.163311,46.85261154,48.20624924,49.82521057,51.3009491,52.23048019,53.52693939,54.91281891,56.11380005,56.65695953,56.90254974,57.77642822,58.21923065,59.17113113,60.27972031,61.37953949,62.23339081,63.4234314,65.36853027,67.2485733,68.39575195,70.73664856,72.7770462,74.44698334,76.17312622,77.63748932,77.75965881,
"Macedonia, FYR",MKD,,,,,,,,,,,,,,,,,,,,,,,,75.16603851,75.58631897,76.84259033,77.98554993,78.91078949,80.20511627,81.39286041,82.86734009,83.49443054,83.15183258,84.25034332,84.39498901,84.88421631,,84.71354675,83.85803223,82.99970245,83.50296021,,82.03431702,79.71652222,78.57904816,79.2940979,
Mali,MLI,,4.472859859,4.600080013,5.021420002,5.405189991,6.078199863,6.741590023,7.465839863,8.393630028,9.097149849,8.958299637,7.099510193,8.237179756,7.476359844,7.563910007,6.807350159,,6.097340107,6.218229771,6.864990234,6.775259972,7.201570034,8.232439995,8.335309982,9.518460274,10.6646204,11.19769001,12.1909399,13.25839996,14.97729969,17.29711914,,,21.90996933,23.74901962,25.55252075,27.38697052,29.93597984,33.30580139,36.19911957,38.77257919,40.6842308,,41.28958893,43.51115036,41.30747986,
Malta,MLT,,53.86994171,63.70882034,65.1986084,66.42836761,74.23625946,75.51200867,71.56191254,69.71604156,67.72673035,71.31298065,68.69140625,75.09703827,78.75241852,81.15001678,80.2410202,77.91709137,76.19178009,76.81804657,78.72927856,81.2334137,81.56800079,85.0340271,84.87962341,85.14602661,86.2682724,85.10782623,86.56508636,87.65352631,87.63687134,89.7474823,90.59204102,91.19416046,93.45194244,104.9914932,102.4849319,98.61347198,100.2030106,100.1352005,,103.9873505,93.36018372,93.85488129,93.84349823,94.25666809,94.8015976,
Myanmar,MMR,,20.14845085,20.59168053,21.34790993,,,21.29570961,19.95826912,19.43037987,20.48035049,20.50288963,21.40822029,22.87871933,23.57022095,23.37170029,23.07895088,23.19463921,23.93502998,23.71604919,24.69020081,19.29892921,21.32917976,23.05912971,23.21339035,24.30426025,27.47068024,,,,32.50807953,36.30308151,37.39167023,39.22494888,39.98308182,43.20439148,44.30968094,46.29389954,46.25931168,48.58456039,47.96503067,48.14157104,,,,51.29608917,,
Middle East & North Africa (excluding high income),MNA,25.02825928,24.97771072,27.70614052,29.17951012,30.73484039,33.11143112,35.45011902,37.81980133,39.91489029,41.30432892,42.29973984,43.02085876,44.40890121,45.35580063,46.47563934,47.78739929,49.96403122,51.42861938,52.11846924,53.26462173,56.22673035,56.56536865,56.31772995,57.88018036,60.65192032,61.00547028,61.20161057,62.77975082,64.41223907,66.04125977,67.17807007,68.10311127,68.83338165,69.79805756,70.92057037,70.73236847,71.06886292,69.9171524,70.93216705,72.5374527,73.35137177,76.97685242,78.07157135,75.59855652,76.33917999,,
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.92645264,93.40148163,94.45448303,95.55814362,96.67894745,96.76557922,98.71347046,100.7248535,92.45800018,91.38809204,,,90.34223175,
Mongolia,MNG,,64.03105927,64.98551178,73.31153107,74.28633881,76.18115234,76.41871643,,,81.17015839,83.41832733,85.30049896,,84.66889191,,,87.52262115,,,,88.70915985,84.63562012,76.95155334,67.313797,66.05780029,62.69551086,63.40888977,61.04325104,61.89416885,61.12353897,65.11853027,71.66780853,75.9817276,82.79044342,87.82218933,90.2901535,89.87297058,,,97.67401886,91.59255219,,,,,91.46233368,
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,,2.935940027,3.081480026,3.553200006,,,,2.629780054,3.14083004,4.167660236,5.484419823,5.229800224,7.386509895,8.190320015,,7.244850159,7.323050022,5.656340122,,,7.045639992,7.016789913,6.719029903,6.738659859,6.806729794,7.274419785,,,,5.132319927,6.035200119,6.81867981,8.445119858,,10.76632023,13.0960598,15.2495203,17.78019905,19.80821037,22.32395935,24.16601944,24.8808403,24.41093063,32.67205811,32.08763123,32.43180847,
Mauritania,MRT,,,2.576450109,,,,,,,,,10.21986961,,,,,14.42932987,14.83102036,14.97130966,14.49193001,13.42240047,13.14708996,13.55313015,14.26723957,14.7839098,15.38988018,15.81741047,15.64089966,16.45676994,17.4426899,18.03800011,20.48736954,20.46401978,21.34313965,21.88731956,22.25227928,23.14455986,,18.82465935,20.13146019,20.32847977,22.38331032,26.62367058,29.36722946,29.9353199,30.5981102,
Mauritius,MUS,,32.11481857,34.6437912,35.92567825,37.33998871,37.61299896,39.80414963,46.59188843,48.46794891,50.28964996,50.04489899,48.15251923,46.90512085,46.98093033,45.38365936,44.45500183,44.05858994,45.59498978,48.10612869,51.45261002,52.40914154,,58.21242905,,,,66.75666809,68.37117767,72.1139679,74.98108673,76.81693268,78.66573334,81.02567291,84.59304047,85.91015625,88.65556335,87.55458069,88.4417038,88.13017273,88.86618042,89.2469635,90.41113281,91.84191895,94.34220123,97.93816376,95.69615936,
Malawi,MWI,,,10.25955963,10.75257969,10.21665955,11.35085011,11.72784042,12.82505035,13.5217104,13.70732975,15.53448963,15.99281979,16.81306076,16.75794029,17.13871956,16.81159973,16.54808044,16.71433067,16.26748085,15.76896954,16.09532928,16.53240967,19.01485062,18.06773949,16.09398079,23.60707092,24.65531921,,31.86149025,36.01715088,30.21600914,30.98308945,29.89747047,,27.44960022,27.28504944,29.14657974,28.87240028,31.21401978,31.83917999,33.05596161,34.18793106,34.44937897,37.60062027,39.49206924,43.39519119,
Malaysia,MYS,33.81563187,35.22013855,36.5864296,,41.89868927,44.35285187,44.772789,44.02862167,45.04597855,45.82527924,45.64347076,47.46625137,47.59389877,50.72145844,52.9653511,53.68917847,56.74583817,58.65304947,57.31829071,56.51079178,54.65565109,55.36849976,56.11613846,55.08295059,55.19989014,55.17174911,56.55070877,57.05532837,66.97319031,66.39707184,66.15923309,65.86480713,66.09436035,71.15991974,72.028862,68.71681976,67.99233246,66.22902679,66.13584137,65.57224274,66.88104248,66.5112381,69.60572815,69.74349213,77.74965668,77.57128143,
North America,NAC,85.01270294,85.01844025,85.88466644,85.88732147,85.83191681,85.81257629,85.8759079,85.87940979,85.50319672,79.52784729,90.47106934,89.37653351,92.67817688,93.08576202,95.18041992,94.40921783,95.40035248,95.57096863,94.3201828,93.0689621,91.80918884,91.84757233,93.99833679,96.20332336,97.31564331,95.97376251,95.69557953,95.74684906,95.79605865,94.78072357,93.94406891,94.6355896,94.02262115,95.57312775,96.0165329,96.16307068,95.95162964,96.5866394,96.54489136,96.07772827,95.03930664,95.44980621,96.33605957,97.1710434,98.65805817,,
Namibia,NAM,,,,,,,,,,,,,,,,,36.13626099,35.4867897,37.01404953,37.25215912,37.97431183,43.23007965,48.44689178,51.88283157,55.88811111,55.53596115,55.05281067,56.09231186,55.53672028,57.37300873,60.16957092,64.39743805,63.90956879,63.69435883,63.5796814,63.52931976,63.68593979,64.84255219,,,,,,,,,
New Caledonia,NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,,1.004289985,1.125560045,1.280820012,1.500499964,1.61511004,1.823629975,2.266439915,2.765700102,3.322429895,3.898190022,4.485370159,4.976580143,4.827889919,4.870090008,,,,5.548069954,6.167190075,6.244490147,6.73883009,6.457399845,6.418190002,,,6.523560047,6.767930031,6.758190155,7.039120197,6.947899818,6.8334198,6.861999989,7.459980011,9.01072979,9.908220291,11.30753994,10.89764977,11.27569008,11.84691048,13.51844978,14.35081005,15.56877995,16.80738068,18.81945992,20.74982071,
Nigeria,NGA,4.406879902,4.758150101,5.29666996,5.913939953,,,,7.608819962,8.978710175,10.90606022,13.60181046,17.00856018,20.90999985,25.04047012,28.68491936,29.17355919,27.0830307,27.07258987,,24.13202095,24.59581947,,,,,,,,,23.41555977,24.45990944,26.86120033,29.42100906,,34.75204086,34.69911957,34.18740082,31.61383057,35.09796143,38.90451813,43.83671188,45.15108871,46.76082993,55.70421982,,,
Nicaragua,NIC,16.94482994,17.45727921,18.97147942,19.16249084,21.12387085,23.46865082,26.02350998,30.16653061,27.8228302,30.53120995,37.62976074,,35.05194855,39.18259811,34.62067032,30.02699089,31.13265991,33.9072113,33.94239044,33.41257858,37.06423187,43.3347702,43.50883102,44.15892029,44.85353851,46.4748497,,,47.10042953,51.93613815,53.18893051,56.09111023,60.45423889,,65.44151306,68.79699707,70.16649628,73.974617,73.01683044,,74.18834686,,,,,,
Netherlands,NLD,,75.54531097,78.65000916,80.87560272,83.64167786,85.36096954,89.16082001,90.896492,91.6791687,91.08580017,91.40868378,91.48831177,93.00785828,95.70834351,99.1029129,99.98761749,115.4514313,117.1992264,116.9735336,117.1016312,118.4825592,119.9965897,121.6230698,123.9028625,141.5606995,140.6178589,138.3319855,131.5363007,128.6191711,124.3442307,124.1548004,124.6195297,122.3131485,122.210228,119.279892,119.330368,119.4944,120.5663605,121.6263809,121.7733231,123.1317596,129.0814972,130.1759033,132.1209106,132.3171082,135.4738007,
Norway,NOR,,83.57286072,84.57581329,90.52918243,89.56433868,89.3927002,88.02011108,88.76161194,89.58688354,92.12969971,93.72244263,93.90538025,94.44753265,96.48719788,96.19267273,97.20004272,97.30328369,95.85871124,95.08573914,96.02881622,100.9981537,102.9884491,105.5129395,113.0898438,124.794281,115.9289169,115.6952972,117.4817963,117.6331635,119.2915268,116.086853,113.8370209,112.4240112,113.5441818,115.4896698,113.8761673,114.0407715,113.6256714,112.7376022,111.6943283,113.2305527,112.9829102,110.7207184,113.0146179,112.5950012,112.9892426,
Nepal,NPL,,,11.08928013,12.31418037,12.4720602,13.34899044,12.20368004,14.07518959,16.51452065,19.55861092,21.77033997,18.73101044,21.59656906,23.8116703,25.27384949,26.84210968,28.37677956,29.6979599,30.57741928,32.17710114,33.28313065,35.17630005,37.72573853,38.97768021,39.30405045,41.16577148,44.30012894,,,34.5176506,36.02101898,39.26890182,43.88523102,45.1618309,,48.7493782,45.89955139,45.59577942,51.86695862,52.80334854,58.79362106,61.17984009,64.6816864,65.94230652,66.86894989,67.16985321,69.57147217
Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.11743927,44.66292191,42.92134857,48.71601105,38.95706177,47.24409103,63.62216949,53.5353508,62.86595154,,,,79.27851868,,82.63665771,,
New Zealand,NZL,76.82688904,77.51918793,78.37361908,78.85601807,79.1187973,80.73243713,82.52068329,82.03450012,,81.56829071,81.18044281,81.84903717,82.52361298,84.96711731,84.75746918,83.73596191,83.8264389,84.24562836,85.76746368,86.8974762,88.65158844,91.84448242,94.30702209,101.9864426,109.4875336,113.43647,115.5842819,114.7097397,112.4634018,111.1551819,110.6454773,111.6030121,115.9662933,118.6606064,116.4715576,120.1032715,118.2139587,119.041481,116.7389221,124.3335495,118.9516296,119.2098389,118.5700607,117.2234879,117.4900208,116.5915909,
OECD members,OED,71.99671173,71.9172821,72.99581146,74.19828033,75.43784332,76.14848328,77.11869049,78.17902374,78.7385788,78.00523376,81.29853058,81.71057892,83.14369965,83.69103241,84.54364777,84.72386169,85.80246735,86.14237213,85.87229919,85.79553223,85.51081085,86.45259094,87.811409,90.45760345,92.72544861,93.21526337,93.64369202,93.79472351,93.52098846,94.15418243,94.82396698,96.20171356,96.91905212,97.99842072,96.99154663,97.56360626,97.50050354,97.81609344,97.99729919,96.99358368,97.57428741,97.77129364,97.940979,102.9195633,103.9430695,,
Oman,OMN,,0,0,0.186739996,0.38793999,0.642769992,1.175889969,2.11748004,4.466929913,6.501850128,8.780949593,11.83115959,14.39655972,18.39652061,21.25580978,25.12372017,27.6090107,30.49542999,33.39545059,37.09944153,42.15647125,46.79169846,51.59532166,56.93835068,62.20780945,65.39362335,68.27764893,68.4031601,71.06276703,74.73950958,79.40733337,83.2175827,85.41290283,86.91087341,,88.53398132,88.39923096,91.09249878,94.98840332,101.110527,,101.8893967,99.64897919,97.88233185,,104.2332687,
Other small states,OSS,35.16466904,35.1273613,36.22528839,37.19710159,38.08673859,38.52397156,39.18791962,39.86793137,39.93178177,40.08639145,39.85845184,40.09452057,40.56843948,41.49404144,42.14052963,42.60029984,42.78356171,42.50434113,42.55199051,42.99736023,44.75260925,46.18169022,47.15430832,48.52573013,49.32369995,50.94797134,51.50064087,52.67667007,53.00677109,53.55908966,54.52864075,55.60820007,56.92049026,58.22525024,60.10454178,61.27244949,62.16659164,63.1852417,63.57545853,64.88037872,66.06552887,66.25566101,66.33927155,66.55152893,66.89286041,,
Pakistan,PAK,,16.6674099,16.60131073,17.02959061,17.25695992,18.10795975,17.96114922,17.99168968,17.94934082,16.50540924,16.95509911,16.98168945,17.13118935,17.94985962,18.73394012,19.57658005,19.79850006,20.20088959,20.53245926,21.30327988,21.98336029,25.24473,28.31937027,,,,,,,,,,,22.85858917,25.27297974,26.50005913,32.24295044,34.70948029,35.17261887,35.26366043,35.84846115,36.71160126,38.28466034,39.82735825,41.63825989,44.52587128,
Panama,PAN,37.49689102,40.09600067,44.16304016,48.40800858,51.54301834,54.06631088,56.91936874,59.33184814,61.57469177,62.25550842,61.14884186,60.80923843,59.77865982,59.10882187,59.67002869,59.39057159,59.22552872,59.08390045,58.42327118,57.5740509,58.92316055,59.11991119,59.52397919,60.66923904,60.88954163,62.62854004,63.50823975,,,64.38334656,64.84706116,66.96450043,68.28462219,,67.95565796,68.21743011,67.99336243,68.23699951,69.05728149,70.18222046,71.34771729,70.85691071,85.64051056,75.49851227,75.55860138,,
Peru,PER,35.76755142,37.73332977,39.92695999,41.86639023,43.16296005,45.33209991,47.96274185,50.62405014,55.55688095,56.81370926,57.76662827,57.6365509,57.52413177,59.6796608,61.03083038,62.41289139,63.40959167,64.41602325,65.34131622,66.85370636,67.08959198,66.32817078,65.06684113,64.91262054,68.74411774,69.60365295,71.90766144,72.60665894,81.00572205,82.38378906,84.69557953,87.55471802,88.64472198,81.40193939,84.57910156,85.44731903,88.07086182,90.51895905,91.04756927,93.40123749,94.70002747,95.20703125,93.43105316,97.89766693,95.62184143,95.74452209,
Philippines,PHL,,47.50490952,48.84064865,49.79399109,50.78796005,53.40549088,56.42189026,60.25674057,63.27386093,64.71328735,65.4883194,64.28726959,63.14421844,65.13155365,66.099823,67.15247345,63.64336014,66.41327667,66.44843292,69.51461792,71.98571777,71.51429749,72.91886902,74.87114716,75.98078918,77.29833221,76.29515076,76.02040863,74.67897797,74.35340881,,74.68269348,79.13375854,81.21508789,83.2618103,82.84606934,81.23679352,81.24478912,82.02192688,84.25254059,,,,88.38892365,,,
Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.227272,98.78314209,98.63353729,100.7269821,95.73719025,,,,,,115.4696121,113.5977325,,95.74770355
Papua New Guinea,PNG,7.399950027,7.820899963,9.006119728,9.688300133,10.07052994,11.33806992,11.54174995,11.32120991,10.93540001,11.14241982,,11.5037899,11.3447504,,11.52993965,,10.8863802,11.30764961,11.24820995,11.14756012,10.68305969,10.99061012,11.05393028,12.20936966,12.91985035,12.03407001,,,19.34531975,,,,,,,,,,,,,,40.34632111,,,,
Poland,POL,,72.60749817,73.55937195,73.67736053,74.25724792,75.38008118,76.02053833,77.46520233,78.9552536,80.21784973,81.26555634,82.55860138,81.79714966,80.70729828,81.48840332,83.25829315,84.10899353,85.44798279,87.0534668,87.79837036,88.88677216,88.48877716,88.50476837,95.72982788,96.46539307,93.86490631,93.66825867,96.86393738,97.28383636,98.5149231,99.24646759,100.3806915,102.3675232,104.1937332,96.25134277,98.47794342,97.93919373,97.6943512,97.18022156,96.6772995,96.73394012,96.98822784,97.44140625,108.7026215,108.1046829,,
Pre-demographic dividend,PRE,9.809249878,9.923819542,10.41800976,10.9212904,11.3004303,12.06307983,12.70973015,13.40172958,14.54201984,15.82419968,17.26078987,18.60320091,19.77948952,20.83745956,21.84075928,22.40652084,21.75852966,21.76524925,21.42725945,20.78799057,20.71789932,20.80732918,20.80153084,20.83798981,21.10061073,21.43457985,21.37709045,21.38479042,21.78750038,22.15983963,23.01297951,24.1821003,25.33226013,26.68837929,28.4401207,29.2573204,30.30661011,31.04298019,33.78614044,36.07527924,38.3544693,39.27294159,40.1539917,40.48656845,41.10237885,,
Puerto Rico,PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.23103333,82.97576141,78.31899261,79.36273956,80.8035965,81.28881836,,
"Korea, Dem. People¡¯s Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0554428,,,,,,93.39608765,
